                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.3122,                0.72936,                 1.3833,                0.89121,                0.84519,                0.90998,                0.45843,                 1.5869,                0.71462,                 1.6555,               0.002575,               0.002575,               0.002575
                    152,                 1.3127,                0.75353,                 1.4039,                0.84273,                0.84981,                0.89342,                0.44727,                 1.5954,                0.73676,                 1.6417,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3049,                0.73078,                  1.389,                0.91427,                0.81683,                0.89338,                0.44833,                 1.6124,                0.70532,                 1.6517,               0.002476,               0.002476,               0.002476
                    154,                 1.3061,                0.74662,                  1.396,                0.87571,                0.81315,                0.87993,                 0.4358,                 1.6107,                 0.7441,                 1.6432,              0.0024265,              0.0024265,              0.0024265
                    155,                  1.298,                0.74291,                  1.388,                0.90395,                 0.8386,                0.89771,                0.45358,                  1.595,                0.70651,                 1.6351,               0.002377,               0.002377,               0.002377
                    156,                  1.309,                0.74648,                 1.4023,                  0.892,                0.81948,                0.90771,                0.44826,                 1.6163,                0.70231,                 1.6505,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.2998,                0.73189,                  1.383,                0.91922,                0.79811,                0.89052,                0.44737,                 1.6078,                0.72491,                 1.6513,               0.002278,               0.002278,               0.002278
                    158,                  1.295,                0.72946,                 1.3839,                0.85589,                0.82546,                0.88808,                0.43718,                 1.6228,                0.72929,                 1.6724,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3106,                0.73273,                 1.3997,                0.91161,                 0.8262,                 0.9078,                0.45361,                 1.5833,                0.69953,                 1.6272,               0.002179,               0.002179,               0.002179
                    160,                 1.3052,                0.76413,                 1.3933,                 0.8992,                0.82414,                0.89279,                0.45238,                 1.5912,                0.70297,                 1.6286,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.2982,                0.72317,                  1.374,                0.86624,                0.82964,                0.87323,                 0.4238,                 1.6298,                0.75032,                 1.6674,                0.00208,                0.00208,                0.00208
                    162,                 1.2956,                 0.7224,                 1.3746,                0.88667,                 0.8459,                0.89435,                0.44827,                 1.5919,                 0.7162,                 1.6296,              0.0020305,              0.0020305,              0.0020305
                    163,                  1.296,                0.71462,                 1.3733,                0.87508,                0.79178,                0.87875,                0.44267,                 1.6077,                0.73183,                 1.6439,               0.001981,               0.001981,               0.001981
                    164,                  1.286,                0.72861,                 1.3741,                0.88916,                0.83619,                0.91212,                0.45595,                 1.5887,                0.71025,                 1.6319,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2793,                0.72841,                  1.371,                0.87545,                0.84071,                0.89259,                0.44961,                 1.5924,                0.72039,                 1.6318,               0.001882,               0.001882,               0.001882
                    166,                 1.2901,                0.71638,                 1.3741,                0.83643,                0.80688,                0.85777,                0.42364,                  1.633,                0.76195,                 1.6624,              0.0018325,              0.0018325,              0.0018325
                    167,                  1.299,                0.72932,                 1.3796,                0.85682,                0.82721,                0.88188,                0.44596,                 1.6061,                0.73576,                  1.649,               0.001783,               0.001783,               0.001783
                    168,                 1.2859,                0.72581,                 1.3818,                0.88261,                0.82805,                0.88583,                0.43654,                 1.6271,                0.73079,                  1.666,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2417,                0.70648,                 1.3462,                0.89284,                0.83569,                0.90595,                0.45274,                 1.6048,                0.70401,                 1.6523,               0.001684,               0.001684,               0.001684
                    170,                 1.2629,                0.69758,                 1.3603,                0.90781,                0.81478,                0.90899,                 0.4593,                 1.5965,                0.69271,                 1.6452,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.2791,                0.72572,                 1.3757,                0.88653,                0.83208,                0.90906,                0.45524,                 1.5887,                  0.712,                 1.6424,               0.001585,               0.001585,               0.001585
                    172,                 1.2777,                0.72794,                 1.3723,                0.89766,                0.79327,                0.88133,                0.44495,                 1.5957,                0.72918,                 1.6501,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.2484,                0.70389,                  1.342,                 0.8968,                0.82338,                0.89526,                0.45839,                 1.5893,                0.70022,                 1.6329,               0.001486,               0.001486,               0.001486
                    174,                 1.2716,                0.71769,                 1.3651,                0.90329,                0.80379,                 0.8878,                0.44305,                 1.6026,                0.69748,                 1.6439,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.2343,                 0.6957,                 1.3409,                0.87521,                0.84561,                0.89385,                0.44236,                 1.6187,                 0.7096,                 1.6627,               0.001387,               0.001387,               0.001387
                    176,                 1.2827,                0.72421,                 1.3736,                0.89269,                 0.8262,                0.89922,                0.45167,                 1.6002,                0.69946,                 1.6434,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.2711,                0.70825,                 1.3545,                0.83525,                0.83766,                0.88337,                0.44784,                 1.5948,                0.71652,                 1.6488,               0.001288,               0.001288,               0.001288
                    178,                 1.2649,                 0.7145,                  1.356,                0.88487,                0.81617,                0.91013,                 0.4555,                 1.5896,                0.70918,                 1.6388,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.2514,                0.69841,                 1.3518,                0.92339,                0.79573,                0.90034,                0.45528,                 1.5919,                0.70271,                 1.6387,               0.001189,               0.001189,               0.001189
                    180,                 1.2766,                 0.7304,                 1.3668,                0.85849,                0.81671,                0.88416,                0.44538,                 1.6103,                0.70677,                 1.6535,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.2695,                0.71975,                 1.3663,                0.87744,                0.82122,                0.89379,                0.45319,                 1.5766,                0.71694,                 1.6268,                0.00109,                0.00109,                0.00109
                    182,                 1.2556,                0.70697,                 1.3551,                0.88134,                0.81763,                0.87952,                0.44006,                 1.6124,                 0.7251,                 1.6524,              0.0010405,              0.0010405,              0.0010405
                    183,                  1.248,                0.70128,                 1.3458,                0.90226,                0.82254,                0.90306,                0.45935,                 1.5844,                0.69893,                 1.6314,               0.000991,               0.000991,               0.000991
                    184,                 1.2718,                0.70082,                 1.3657,                0.90747,                 0.8173,                  0.904,                0.45602,                 1.5891,                0.70089,                 1.6415,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.2444,                0.68376,                 1.3493,                0.89844,                0.80444,                0.88561,                0.45184,                 1.5952,                0.71149,                 1.6391,               0.000892,               0.000892,               0.000892
                    186,                 1.2768,                0.71406,                 1.3634,                0.88724,                  0.822,                0.88664,                0.44522,                 1.6028,                0.70925,                 1.6496,              0.0008425,              0.0008425,              0.0008425
                    187,                  1.256,                0.70742,                 1.3561,                0.87296,                 0.8161,                0.88294,                0.44992,                 1.5941,                0.71364,                 1.6443,               0.000793,               0.000793,               0.000793
                    188,                 1.2661,                0.71331,                 1.3639,                0.87129,                 0.8291,                0.89153,                0.45229,                 1.5962,                0.70715,                 1.6428,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.2628,                0.70209,                 1.3535,                0.85255,                0.82293,                0.89081,                0.44652,                 1.6084,                0.72175,                 1.6546,               0.000694,               0.000694,               0.000694
                    190,                 1.2197,                0.68484,                  1.321,                0.85861,                 0.8113,                0.88143,                0.44806,                 1.5942,                 0.7053,                 1.6399,              0.0006445,              0.0006445,              0.0006445
                    191,                  1.269,                0.71102,                  1.356,                0.89754,                0.79699,                0.88929,                0.44662,                 1.5976,                0.70112,                 1.6455,               0.000595,               0.000595,               0.000595
                    192,                 1.2193,                0.70355,                 1.3318,                0.88217,                0.81989,                0.87874,                0.44476,                 1.6082,                0.70178,                 1.6563,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2284,                0.69943,                 1.3378,                0.85983,                0.83017,                0.88526,                0.45143,                 1.6001,                0.69523,                 1.6567,               0.000496,               0.000496,               0.000496
                    194,                 1.2469,                0.70264,                 1.3495,                0.88104,                0.82541,                0.89054,                0.44825,                 1.5945,                0.70102,                 1.6485,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2373,                0.70213,                 1.3389,                0.87769,                0.83438,                0.89494,                0.45593,                 1.5989,                0.69633,                 1.6491,               0.000397,               0.000397,               0.000397
                    196,                 1.2514,                0.70577,                 1.3561,                0.90105,                0.82119,                0.89681,                0.45448,                 1.5913,                0.69288,                 1.6425,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2502,                0.70116,                 1.3519,                0.89771,                0.80987,                0.88683,                0.45137,                 1.5986,                0.70242,                 1.6444,               0.000298,               0.000298,               0.000298
                    198,                 1.2519,                0.70482,                 1.3579,                0.88309,                0.81987,                0.88335,                0.44596,                 1.6004,                0.70529,                 1.6502,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2418,                0.68462,                 1.3351,                0.87188,                0.82875,                0.88661,                0.44971,                 1.5934,                0.70426,                 1.6457,               0.000199,               0.000199,               0.000199
