                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.1458,                0.61543,                 1.3338,                0.86866,                0.81788,                0.87707,                0.43863,                 1.6367,                0.68445,                 1.8229,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1521,                 0.6201,                 1.3316,                0.83839,                0.83286,                0.88884,                0.43168,                 1.6436,                0.70473,                 1.8181,               0.004753,               0.004753,               0.004753
                    108,                 1.1566,                0.61853,                 1.3153,                 0.8735,                 0.8651,                0.89647,                0.44938,                 1.6364,                0.64688,                 1.8435,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1502,                 0.6219,                 1.3317,                0.87111,                0.82237,                0.88185,                0.43177,                 1.6575,                0.66032,                 1.8718,               0.004654,               0.004654,               0.004654
                    110,                 1.1585,                0.61962,                 1.3276,                0.84832,                0.83347,                0.87033,                0.43141,                 1.6834,                0.66569,                 1.8766,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.1603,                0.62647,                 1.3371,                0.88157,                0.88189,                0.90058,                0.44304,                 1.6436,                0.65676,                 1.8189,               0.004555,               0.004555,               0.004555
                    112,                 1.1462,                0.60387,                 1.3179,                0.88037,                  0.856,                0.87819,                 0.4405,                 1.6538,                0.65186,                 1.8422,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1326,                0.61441,                 1.2995,                0.90426,                0.86963,                0.89798,                0.44451,                 1.6617,                0.65668,                  1.879,               0.004456,               0.004456,               0.004456
                    114,                 1.1435,                0.61505,                 1.3316,                0.85492,                0.83331,                0.88765,                0.44569,                 1.6357,                0.67535,                 1.8339,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.1309,                0.59642,                 1.3113,                0.88457,                 0.8395,                0.90519,                0.45022,                 1.6368,                0.66301,                 1.8273,               0.004357,               0.004357,               0.004357
                    116,                 1.1385,                0.61101,                 1.3104,                0.88412,                0.83833,                0.86791,                0.42923,                 1.6646,                 0.6718,                 1.8639,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1369,                0.59427,                 1.3137,                0.88847,                0.85551,                0.88209,                0.43776,                 1.6847,                0.67383,                 1.8838,               0.004258,               0.004258,               0.004258
                    118,                 1.1473,                0.61382,                 1.3327,                0.86913,                0.84676,                0.87873,                0.43746,                 1.6724,                0.65978,                 1.8677,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.1363,                0.61241,                 1.3036,                 0.8795,                0.86312,                  0.896,                0.43045,                 1.6737,                 0.6556,                 1.8884,               0.004159,               0.004159,               0.004159
                    120,                  1.107,                 0.5962,                  1.289,                0.88746,                0.86457,                0.89015,                0.44573,                 1.6678,                0.63447,                 1.8759,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.1394,                0.61412,                 1.3183,                0.89102,                0.85785,                0.90652,                0.44631,                 1.6536,                0.66525,                 1.8667,                0.00406,                0.00406,                0.00406
                    122,                 1.1077,                 0.5955,                  1.297,                0.85368,                 0.8432,                0.88312,                0.43686,                 1.6598,                0.66751,                 1.9185,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1231,                0.60333,                 1.3039,                0.82771,                0.84288,                0.87744,                0.44621,                 1.6391,                0.68789,                 1.8453,               0.003961,               0.003961,               0.003961
                    124,                  1.105,                0.59193,                  1.282,                0.89389,                0.86879,                0.90633,                0.46103,                  1.644,                0.65204,                   1.83,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0926,                0.58415,                  1.282,                0.86154,                0.84639,                0.90854,                0.45711,                 1.6196,                 0.6692,                 1.8372,               0.003862,               0.003862,               0.003862
                    126,                 1.1127,                0.59674,                 1.2899,                0.88945,                0.84468,                0.89045,                0.44724,                 1.6266,                0.65627,                 1.8476,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1128,                0.57897,                 1.2816,                0.91957,                0.87418,                0.92385,                0.45376,                 1.6358,                 0.6281,                 1.8175,               0.003763,               0.003763,               0.003763
                    128,                  1.105,                0.59688,                 1.2724,                0.90254,                 0.8734,                0.91263,                 0.4486,                 1.6434,                0.65722,                 1.8831,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0946,                0.58293,                 1.2686,                0.86698,                0.85362,                0.89744,                0.43864,                 1.6462,                0.67583,                 1.8791,               0.003664,               0.003664,               0.003664
                    130,                 1.0965,                 0.5708,                 1.2772,                 0.8869,                0.86252,                0.90511,                0.44106,                 1.6653,                0.65503,                 1.9013,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1033,                0.58344,                 1.2806,                0.86946,                0.84743,                0.87534,                0.43688,                 1.6503,                0.65989,                 1.8926,               0.003565,               0.003565,               0.003565
                    132,                 1.0948,                0.58888,                  1.278,                0.86579,                0.86523,                 0.8897,                0.44371,                 1.6558,                0.64955,                 1.8779,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0875,                 0.5823,                 1.2698,                0.89121,                0.86704,                 0.9039,                0.44914,                 1.6814,                0.64969,                 1.8953,               0.003466,               0.003466,               0.003466
                    134,                  1.064,                0.57064,                 1.2639,                0.85495,                0.85353,                0.89669,                0.44216,                 1.6525,                0.68285,                 1.8977,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.1011,                0.59108,                 1.2841,                0.86163,                0.86867,                0.91099,                0.44556,                 1.6483,                0.66268,                 1.8981,               0.003367,               0.003367,               0.003367
                    136,                 1.0804,                0.57963,                 1.2782,                 0.8803,                0.85045,                0.90132,                0.45053,                 1.6694,                0.66696,                 1.9155,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0736,                0.56894,                 1.2712,                0.89068,                0.87314,                0.90201,                 0.4508,                 1.6492,                0.66116,                  1.913,               0.003268,               0.003268,               0.003268
                    138,                 1.0947,                0.58667,                 1.2756,                0.88657,                0.88358,                0.90083,                0.44304,                 1.6833,                0.65076,                 1.9481,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0763,                0.56994,                 1.2672,                0.87128,                0.86866,                0.88893,                0.43513,                 1.6814,                0.66118,                 1.9352,               0.003169,               0.003169,               0.003169
                    140,                 1.0556,                 0.5614,                 1.2517,                0.84301,                 0.8538,                0.88735,                0.42829,                 1.6889,                0.66814,                 1.9596,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0789,                0.55957,                 1.2762,                0.87278,                0.85928,                0.88925,                0.43102,                 1.7042,                0.65352,                 1.9901,                0.00307,                0.00307,                0.00307
                    142,                 1.0641,                0.56823,                 1.2513,                0.86934,                0.83774,                0.88588,                0.44802,                 1.6806,                0.66153,                 1.9841,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0729,                0.57675,                 1.2628,                0.88254,                0.82605,                 0.8706,                0.43212,                 1.6654,                0.66443,                 1.9136,               0.002971,               0.002971,               0.002971
                    144,                 1.0697,                0.56832,                 1.2597,                0.87009,                0.84912,                0.88424,                0.44244,                 1.6629,                0.65487,                 1.9409,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0454,                 0.5626,                 1.2471,                0.86353,                 0.8614,                0.89258,                0.44557,                  1.681,                0.66354,                 1.9998,               0.002872,               0.002872,               0.002872
                    146,                 1.0559,                0.57443,                 1.2604,                0.88525,                0.86272,                0.89449,                0.44612,                 1.6563,                0.65625,                 1.9223,              0.0028225,              0.0028225,              0.0028225
                    147,                  1.055,                0.55936,                 1.2536,                 0.8645,                0.82801,                0.87974,                0.44868,                 1.6551,                0.66014,                 1.9116,               0.002773,               0.002773,               0.002773
                    148,                 1.0577,                0.59087,                 1.2677,                 0.8628,                0.85395,                0.90197,                0.45119,                 1.6556,                0.64841,                 1.9175,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.0568,                0.54812,                 1.2525,                 0.8683,                0.84931,                0.87755,                0.44271,                  1.691,                0.64629,                 1.9506,               0.002674,               0.002674,               0.002674
                    150,                 1.0616,                0.56336,                 1.2575,                0.85507,                 0.8518,                0.87585,                0.44086,                 1.6935,                0.65446,                 1.9894,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0559,                0.53914,                 1.2511,                0.88365,                0.85515,                0.88806,                0.43627,                 1.6845,                0.65765,                 1.9532,               0.002575,               0.002575,               0.002575
