                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.3312,                0.72437,                 1.4449,                0.87726,                0.86471,                0.92439,                0.47066,                 1.5673,                0.70931,                 1.6923,               0.002575,               0.002575,               0.002575
                    152,                 1.3235,                0.75372,                 1.4583,                 0.9063,                0.84256,                0.91573,                0.46448,                 1.5713,                0.72428,                 1.6935,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3299,                0.73515,                 1.4534,                0.91196,                0.81447,                0.91678,                0.45881,                 1.5891,                0.70114,                 1.7164,               0.002476,               0.002476,               0.002476
                    154,                 1.3266,                0.74752,                  1.464,                0.86364,                 0.8891,                0.92714,                0.45313,                 1.5992,                0.70964,                 1.7227,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3163,                0.74003,                 1.4552,                0.82399,                0.86602,                0.91343,                0.45528,                 1.5929,                0.71712,                 1.7044,               0.002377,               0.002377,               0.002377
                    156,                 1.3235,                0.74611,                 1.4613,                 0.8153,                0.89635,                0.91105,                0.45099,                 1.6139,                0.71528,                 1.7179,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3228,                0.73593,                 1.4456,                0.87951,                0.87744,                0.92914,                0.45649,                  1.611,                  0.707,                 1.7224,               0.002278,               0.002278,               0.002278
                    158,                 1.3173,                0.72048,                 1.4487,                0.88553,                0.88311,                0.93285,                0.45339,                  1.594,                0.70083,                 1.7241,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3254,                0.73813,                 1.4655,                0.87477,                0.83439,                 0.9114,                0.45131,                 1.5819,                0.70762,                  1.703,               0.002179,               0.002179,               0.002179
                    160,                 1.3128,                0.76695,                 1.4561,                0.78183,                0.83624,                0.88155,                0.43912,                 1.6027,                0.73185,                 1.7086,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3244,                0.72411,                 1.4414,                 0.9397,                0.79382,                0.91017,                0.45302,                 1.5855,                 0.7278,                 1.6853,                0.00208,                0.00208,                0.00208
                    162,                 1.3152,                0.72514,                 1.4329,                0.87592,                0.83214,                0.92022,                0.46345,                 1.5784,                0.70407,                 1.6877,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3141,                0.71886,                 1.4333,                0.87472,                0.86378,                0.92187,                0.45252,                 1.6011,                0.70401,                 1.7085,               0.001981,               0.001981,               0.001981
                    164,                 1.3066,                0.73433,                 1.4345,                0.93424,                0.80807,                0.92048,                0.45297,                 1.5866,                0.71874,                 1.6942,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2953,                0.72845,                 1.4329,                0.84874,                0.84457,                0.90785,                0.45389,                 1.5978,                0.72707,                 1.7103,               0.001882,               0.001882,               0.001882
                    166,                 1.3057,                0.72278,                 1.4405,                0.86705,                0.88181,                0.92786,                0.46449,                 1.5833,                0.69865,                 1.6993,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3149,                0.72987,                 1.4429,                0.86266,                0.87235,                0.91913,                0.46219,                 1.5972,                0.70873,                 1.7136,               0.001783,               0.001783,               0.001783
                    168,                 1.3067,                 0.7349,                 1.4444,                0.90314,                0.82223,                0.91798,                0.45847,                 1.5984,                0.71684,                   1.72,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2674,                0.70598,                 1.4085,                0.88049,                0.87085,                0.92792,                 0.4529,                 1.6128,                0.70331,                 1.7355,               0.001684,               0.001684,               0.001684
                    170,                 1.2844,                0.69799,                 1.4215,                0.90208,                0.86734,                0.92721,                0.45336,                 1.6049,                0.70381,                 1.7289,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.2979,                0.72607,                 1.4342,                0.88279,                0.84831,                0.92127,                0.45917,                 1.5877,                0.70064,                  1.712,               0.001585,               0.001585,               0.001585
                    172,                  1.303,                0.72638,                 1.4356,                0.89768,                0.84577,                0.91702,                0.45527,                 1.5906,                0.70734,                 1.7083,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.2699,                0.71194,                 1.4037,                0.88588,                 0.8262,                0.90942,                0.45312,                 1.6041,                0.70189,                 1.7123,               0.001486,               0.001486,               0.001486
                    174,                 1.2935,                0.72618,                 1.4321,                 0.9052,                0.83847,                0.92863,                0.46212,                 1.5944,                0.69664,                 1.7197,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.2539,                0.70341,                 1.4057,                0.91978,                0.83623,                0.92658,                0.46748,                 1.5817,                0.68568,                 1.7118,               0.001387,               0.001387,               0.001387
                    176,                 1.3088,                0.72632,                 1.4447,                0.91827,                0.83287,                0.92996,                0.46639,                 1.5841,                 0.6945,                 1.6935,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.2906,                0.71133,                 1.4153,                0.85495,                0.86919,                0.92064,                 0.4617,                 1.5872,                 0.6943,                  1.718,               0.001288,               0.001288,               0.001288
                    178,                 1.2856,                0.72233,                 1.4164,                 0.8516,                0.88018,                0.92538,                 0.4661,                 1.5752,                0.70087,                 1.7031,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.2735,                0.70247,                 1.4141,                0.84886,                0.88092,                0.92001,                0.46053,                 1.5828,                0.69511,                 1.7061,               0.001189,               0.001189,               0.001189
                    180,                 1.3024,                0.73124,                 1.4321,                0.88667,                0.86246,                 0.9325,                 0.4611,                  1.594,                0.68861,                 1.7193,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.2876,                0.72449,                  1.433,                0.89422,                0.85981,                0.92443,                0.45956,                  1.568,                0.69594,                 1.6946,                0.00109,                0.00109,                0.00109
                    182,                 1.2797,                0.71142,                 1.4196,                0.93646,                0.80044,                 0.9137,                0.45695,                 1.5829,                0.69318,                 1.7091,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.2668,                0.70488,                 1.4076,                0.86046,                0.84322,                0.90582,                0.46254,                 1.5818,                0.69352,                  1.698,               0.000991,               0.000991,               0.000991
                    184,                 1.2876,                0.71063,                 1.4242,                0.86973,                0.86137,                0.92314,                0.46624,                 1.5797,                0.68728,                 1.7023,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.2594,                0.68771,                 1.4119,                0.94379,                  0.808,                0.92395,                0.46579,                 1.5747,                 0.6914,                 1.7065,               0.000892,               0.000892,               0.000892
                    186,                 1.3025,                0.71707,                 1.4279,                 0.8995,                0.84902,                0.92316,                0.46541,                 1.5833,                0.68723,                 1.7151,              0.0008425,              0.0008425,              0.0008425
                    187,                  1.278,                0.70691,                 1.4242,                0.93209,                0.80804,                 0.9118,                0.45824,                 1.5852,                0.69259,                 1.7184,               0.000793,               0.000793,               0.000793
                    188,                 1.2918,                0.71339,                 1.4349,                0.90523,                0.83161,                0.91772,                0.46207,                  1.586,                0.68977,                 1.7122,              0.0007435,              0.0007435,              0.0007435
                    189,                  1.284,                0.70513,                 1.4198,                0.94417,                0.81262,                0.91982,                0.45988,                 1.5876,                0.69676,                 1.7112,               0.000694,               0.000694,               0.000694
                    190,                 1.2442,                0.68657,                 1.3868,                0.94566,                0.80167,                0.90845,                0.46436,                 1.5754,                0.68359,                 1.6969,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.2904,                0.71226,                 1.4215,                0.92736,                 0.8176,                0.91394,                0.46363,                  1.596,                0.69002,                 1.7197,               0.000595,               0.000595,               0.000595
                    192,                 1.2463,                0.70392,                 1.3986,                0.93473,                0.82278,                0.91733,                0.46033,                 1.5977,                0.68405,                 1.7222,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2541,                0.70736,                 1.4035,                0.93104,                0.82552,                0.91691,                0.46024,                  1.582,                0.68369,                 1.7126,               0.000496,               0.000496,               0.000496
                    194,                 1.2659,                0.70812,                 1.4076,                0.91851,                0.83048,                 0.9212,                0.45962,                 1.5772,                0.68256,                 1.7043,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2611,                0.70351,                 1.4034,                0.88692,                 0.8456,                0.91972,                0.45871,                 1.5933,                0.68309,                 1.7153,               0.000397,               0.000397,               0.000397
                    196,                 1.2802,                 0.7084,                 1.4248,                 0.8937,                0.86301,                0.92259,                0.46725,                 1.5783,                0.67389,                 1.7051,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2713,                0.70291,                 1.4168,                 0.9192,                0.82631,                0.92124,                0.46482,                 1.5825,                0.68593,                 1.7096,               0.000298,               0.000298,               0.000298
                    198,                 1.2764,                0.71117,                 1.4224,                0.91789,                0.83253,                0.92005,                0.46256,                 1.5825,                0.69267,                 1.7076,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2675,                0.68912,                 1.4005,                0.91253,                0.83569,                0.91922,                0.46577,                 1.5796,                0.68557,                  1.706,               0.000199,               0.000199,               0.000199
