                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.1929,                 0.6266,                  1.176,                0.89262,                0.78664,                0.86415,                 0.4405,                 1.6014,                0.69086,                 1.4776,               0.005545,               0.005545,               0.005545
                     92,                 1.1774,                0.63315,                 1.1767,                0.90567,                0.85785,                0.91112,                0.45829,                 1.6088,                0.62455,                 1.4958,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.1981,                0.62818,                  1.168,                0.87865,                0.86777,                0.90715,                0.45333,                 1.6053,                0.65548,                 1.4748,               0.005446,               0.005446,               0.005446
                     94,                 1.1895,                 0.6439,                 1.1694,                0.87718,                0.86179,                0.89651,                0.43135,                 1.6419,                0.64978,                 1.5185,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1469,                0.62495,                  1.147,                0.86425,                 0.8411,                0.88113,                 0.4238,                 1.6538,                 0.6684,                 1.5697,               0.005347,               0.005347,               0.005347
                     96,                  1.188,                0.64334,                 1.1782,                0.85356,                 0.8476,                0.88688,                0.44055,                 1.6335,                0.66479,                 1.5392,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.1704,                0.62175,                 1.1659,                0.86835,                0.80629,                0.86816,                 0.4346,                 1.6285,                 0.6493,                 1.5355,               0.005248,               0.005248,               0.005248
                     98,                 1.1537,                0.61239,                 1.1508,                0.86911,                 0.8736,                0.89023,                0.44825,                 1.5958,                0.62064,                 1.4946,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1848,                0.63328,                 1.1748,                0.87842,                 0.8759,                0.89999,                0.43725,                 1.6297,                 0.6558,                 1.5247,               0.005149,               0.005149,               0.005149
                    100,                 1.1659,                0.63022,                 1.1563,                0.87228,                0.86826,                0.90902,                0.42822,                 1.6643,                0.67545,                 1.5685,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.1568,                 0.6155,                 1.1615,                0.88032,                0.83569,                0.88975,                0.44744,                 1.6416,                0.66905,                 1.5413,                0.00505,                0.00505,                0.00505
                    102,                 1.1694,                0.64471,                 1.1823,                0.88334,                0.84334,                0.87889,                0.44718,                 1.6418,                 0.6456,                 1.5675,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1598,                0.62432,                 1.1614,                0.85628,                0.84743,                0.87071,                0.43137,                 1.6595,                 0.6613,                 1.5908,               0.004951,               0.004951,               0.004951
                    104,                 1.1541,                0.62364,                 1.1596,                0.87437,                0.82564,                0.89333,                0.44036,                 1.6427,                0.66041,                 1.5616,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1535,                0.63406,                 1.1631,                0.82233,                0.85337,                0.89139,                0.43333,                 1.6504,                0.67446,                 1.5761,               0.004852,               0.004852,               0.004852
                    106,                  1.152,                0.61716,                 1.1618,                0.86308,                0.83175,                0.87763,                0.43174,                 1.6603,                0.66808,                 1.5738,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1499,                0.61845,                 1.1553,                0.84886,                0.83925,                0.86244,                0.42128,                 1.6408,                0.70654,                 1.5383,               0.004753,               0.004753,               0.004753
                    108,                  1.146,                0.62352,                 1.1402,                 0.9009,                0.87987,                0.91031,                0.46824,                 1.5868,                0.62723,                 1.4793,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1447,                0.61797,                 1.1601,                0.90172,                0.86367,                0.90845,                0.45383,                 1.6366,                0.63463,                 1.5295,               0.004654,               0.004654,               0.004654
                    110,                 1.1565,                0.62275,                 1.1603,                 0.8707,                0.86268,                0.89541,                0.43323,                 1.6535,                0.67539,                 1.5556,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.151,                0.62333,                  1.157,                 0.8745,                0.88409,                0.89277,                0.44607,                 1.6303,                0.65916,                 1.5275,               0.004555,               0.004555,               0.004555
                    112,                 1.1383,                0.60236,                 1.1423,                0.89123,                0.84389,                0.90099,                0.44714,                  1.608,                0.66249,                 1.5029,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1227,                 0.6156,                 1.1309,                0.88015,                0.85731,                  0.886,                 0.4496,                 1.6452,                0.65246,                 1.5557,               0.004456,               0.004456,               0.004456
                    114,                  1.133,                0.61998,                 1.1491,                0.86841,                0.85257,                0.89548,                0.44088,                 1.6491,                0.64829,                 1.5572,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.1203,                0.60339,                 1.1397,                0.88264,                0.82981,                0.89312,                0.44789,                 1.6216,                0.65275,                 1.5251,               0.004357,               0.004357,               0.004357
                    116,                 1.1377,                0.61344,                 1.1456,                0.88596,                0.83107,                0.87791,                0.44386,                 1.6542,                0.65868,                 1.5571,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1215,                0.59893,                 1.1438,                0.87228,                0.83677,                0.87808,                0.43206,                 1.6586,                0.65706,                 1.5755,               0.004258,               0.004258,               0.004258
                    118,                 1.1271,                 0.6143,                 1.1511,                0.87363,                0.85481,                0.86631,                0.42755,                 1.6515,                0.66031,                 1.5577,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.1267,                0.61078,                 1.1358,                0.84446,                0.85376,                0.86179,                0.41439,                 1.6626,                0.68315,                 1.5922,               0.004159,               0.004159,               0.004159
                    120,                 1.1045,                0.59681,                 1.1275,                0.87937,                0.83239,                 0.8599,                0.43039,                 1.6419,                0.65624,                 1.5492,              0.0041095,              0.0041095,              0.0041095
                    121,                  1.128,                0.61809,                   1.14,                0.88688,                0.86257,                0.87362,                0.43698,                  1.646,                0.64008,                 1.5587,                0.00406,                0.00406,                0.00406
                    122,                 1.0865,                0.59831,                 1.1261,                0.86579,                0.83098,                0.87778,                0.45636,                 1.6314,                0.65624,                 1.5483,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1185,                0.60236,                 1.1418,                0.88061,                0.80537,                0.84032,                0.43515,                 1.6422,                0.65388,                 1.5486,               0.003961,               0.003961,               0.003961
                    124,                 1.1022,                0.59609,                 1.1291,                0.87966,                0.86166,                 0.8874,                0.44429,                 1.6275,                0.65456,                 1.5587,              0.0039115,              0.0039115,              0.0039115
                    125,                  1.091,                0.58769,                 1.1295,                0.86215,                0.83925,                0.86981,                0.43154,                 1.6581,                0.65738,                  1.583,               0.003862,               0.003862,               0.003862
                    126,                 1.1019,                0.59896,                 1.1274,                0.87892,                0.84334,                0.88707,                0.44731,                 1.6405,                 0.6528,                 1.5693,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1077,                 0.5829,                 1.1272,                0.90343,                0.84561,                0.89217,                0.45614,                 1.6274,                0.63636,                 1.5397,               0.003763,               0.003763,               0.003763
                    128,                 1.0888,                0.59853,                 1.1204,                0.88216,                0.85477,                0.89585,                0.45141,                 1.6434,                0.64267,                 1.5729,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0793,                0.58589,                 1.1127,                 0.8676,                0.83844,                 0.8771,                0.43146,                 1.6531,                0.64561,                 1.5704,               0.003664,               0.003664,               0.003664
                    130,                 1.0836,                 0.5744,                 1.1156,                0.87979,                0.85101,                0.88887,                0.43863,                 1.6554,                0.64416,                  1.584,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.0985,                0.58437,                 1.1259,                0.89956,                0.83781,                0.90014,                0.45898,                 1.6223,                0.62117,                 1.5314,               0.003565,               0.003565,               0.003565
                    132,                 1.0862,                0.58805,                 1.1254,                0.88096,                0.85339,                0.89663,                0.45267,                  1.621,                0.64835,                 1.5113,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0742,                0.57749,                 1.1156,                0.88177,                0.84364,                0.90129,                0.45864,                 1.6416,                 0.6407,                 1.5529,               0.003466,               0.003466,               0.003466
                    134,                 1.0661,                0.56577,                  1.107,                0.87879,                0.87996,                0.89662,                0.43706,                 1.6608,                0.64083,                 1.5794,              0.0034165,              0.0034165,              0.0034165
                    135,                  1.092,                 0.5961,                 1.1213,                0.87353,                0.86866,                0.89724,                0.45575,                 1.6422,                0.64592,                 1.5667,               0.003367,               0.003367,               0.003367
                    136,                 1.0842,                 0.5778,                 1.1207,                0.88423,                0.86415,                0.89355,                0.44659,                 1.6624,                0.63662,                 1.5881,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0658,                0.56992,                 1.1062,                0.86615,                0.84342,                0.87689,                0.44119,                 1.6578,                0.64754,                 1.5858,               0.003268,               0.003268,               0.003268
